type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
TRANSFER,John,Charlie,3866.72,17645.47,13778.750000000002,29628.24,33494.96,0,1234-5678-9012-0137,2023-12-01 16:29:14.521747
PAYMENT,John,Charlie,3649.09,34906.2,31257.109999999997,5179.68,8828.77,0,1234-5678-9012-0895,2024-04-22 16:29:14.521747
DEBIT,Jane,David,256.85,14823.08,14566.23,24389.75,24646.6,0,1234-5678-9012-0451,2024-07-23 16:29:14.521747
PAYMENT,David,Eve,4599.54,44171.35,39571.81,22954.77,27554.31,0,1234-5678-9012-0193,2024-02-11 16:29:14.521747
DEBIT,Bob,David,7901.61,35613.77,27712.159999999996,44352.58,52254.19,0,1234-5678-9012-0329,2024-03-28 16:29:14.521747
CASH_IN,Jane,Eve,9731.69,37865.8,28134.11,47921.13,57652.82,1,1234-5678-9012-0315,2024-04-17 16:29:14.521747
TRANSFER,Jane,Alice,8388.82,25189.61,16800.79,13942.52,22331.34,1,1234-5678-9012-0067,2024-03-12 16:29:14.521747
TRANSFER,David,Alice,1794.84,22559.29,20764.45,12013.79,13808.630000000001,0,1234-5678-9012-0724,2024-01-16 16:29:14.521747
CASH_IN,David,John,591.64,48909.15,48317.51,36766.79,37358.43,0,1234-5678-9012-0546,2023-12-24 16:29:14.521747
CASH_OUT,Alice,Jane,8266.22,10411.05,2144.83,9256.41,17522.629999999997,1,1234-5678-9012-0629,2024-06-29 16:29:14.521747
TRANSFER,John,Jane,6353.89,12944.91,6591.0199999999995,26282.2,32636.09,1,1234-5678-9012-0666,2024-04-26 16:29:14.521747
CASH_OUT,John,Charlie,1498.23,7060.13,5561.9,383.05,1881.28,0,1234-5678-9012-0105,2024-02-02 16:29:14.521747
CASH_IN,Bob,Charlie,180.25,3347.7,3167.45,46970.94,47151.19,0,1234-5678-9012-0086,2023-11-18 16:29:14.521747
PAYMENT,David,Eve,963.44,38980.97,38017.53,23774.35,24737.789999999997,1,1234-5678-9012-0077,2024-04-21 16:29:14.521747
CASH_IN,Bob,Alice,5869.12,39977.75,34108.63,26614.0,32483.12,0,1234-5678-9012-0292,2024-08-13 16:29:14.521747
DEBIT,Bob,Alice,6374.13,4334.94,-2039.1900000000005,7439.45,13813.58,1,1234-5678-9012-0190,2023-12-26 16:29:14.521747
PAYMENT,Charlie,Bob,8878.08,15571.36,6693.280000000001,27835.13,36713.21,1,1234-5678-9012-0380,2024-08-11 16:29:14.521747
DEBIT,Alice,Eve,4592.35,23888.78,19296.43,22275.58,26867.93,0,1234-5678-9012-0330,2024-05-03 16:29:14.521747
CASH_OUT,Jane,Bob,1021.09,35383.34,34362.25,39251.35,40272.439999999995,1,1234-5678-9012-0353,2024-06-14 16:29:14.521747
CASH_IN,David,Jane,9194.5,35105.36,25910.86,756.29,9950.79,1,1234-5678-9012-0969,2024-02-03 16:29:14.521747
DEBIT,David,Alice,690.71,23984.13,23293.420000000002,45809.42,46500.13,0,1234-5678-9012-0763,2023-12-29 16:29:14.521747
DEBIT,Jane,Bob,4865.3,10995.7,6130.400000000001,32398.02,37263.32,0,1234-5678-9012-0045,2024-03-21 16:29:14.521747
TRANSFER,Alice,David,6787.23,41672.39,34885.16,17865.63,24652.86,1,1234-5678-9012-0970,2024-02-18 16:29:14.521747
TRANSFER,David,John,2998.62,19448.12,16449.5,6950.01,9948.630000000001,0,1234-5678-9012-0225,2024-05-23 16:29:14.521747
CASH_IN,Bob,Eve,6451.94,45769.37,39317.43,20700.29,27152.23,0,1234-5678-9012-0908,2024-05-02 16:29:14.521747
PAYMENT,Eve,Bob,5358.98,23296.93,17937.95,43630.21,48989.19,1,1234-5678-9012-0453,2024-01-28 16:29:14.521747
PAYMENT,Jane,Eve,6489.72,15133.87,8644.150000000001,20893.0,27382.72,0,1234-5678-9012-0151,2023-12-16 16:29:14.521747
PAYMENT,Bob,Eve,6903.67,35373.01,28469.340000000004,45213.95,52117.619999999995,1,1234-5678-9012-0891,2024-08-11 16:29:14.521747
PAYMENT,Jane,John,8283.71,3446.67,-4837.039999999999,7944.88,16228.59,1,1234-5678-9012-0941,2024-02-20 16:29:14.521747
CASH_IN,Charlie,Alice,2905.57,46176.15,43270.58,48773.06,51678.63,1,1234-5678-9012-0137,2023-10-22 16:29:14.521747
TRANSFER,Eve,Jane,1319.6,21202.01,19882.41,8611.96,9931.56,0,1234-5678-9012-0233,2024-06-28 16:29:14.521747
DEBIT,Charlie,Jane,1901.51,4437.54,2536.0299999999997,13617.88,15519.39,1,1234-5678-9012-0121,2023-12-04 16:29:14.521747
DEBIT,Alice,John,2939.32,21189.89,18250.57,3879.59,6818.91,0,1234-5678-9012-0828,2024-05-29 16:29:14.521747
CASH_OUT,John,Charlie,3139.71,9927.45,6787.740000000001,9984.61,13124.32,0,1234-5678-9012-0607,2024-09-22 16:29:14.521747
CASH_IN,Alice,John,207.08,22211.44,22004.359999999997,42417.37,42624.450000000004,0,1234-5678-9012-0424,2024-07-22 16:29:14.521747
TRANSFER,Alice,David,2343.74,35741.09,33397.35,5440.31,7784.05,0,1234-5678-9012-0580,2023-11-24 16:29:14.521747
DEBIT,Alice,Eve,9795.83,1176.75,-8619.08,32702.34,42498.17,1,1234-5678-9012-0423,2024-07-09 16:29:14.521747
CASH_IN,David,Charlie,1138.54,34059.2,32920.659999999996,21680.28,22818.82,1,1234-5678-9012-0083,2024-09-05 16:29:14.521747
CASH_IN,Jane,Alice,9786.33,46096.39,36310.06,32388.96,42175.29,1,1234-5678-9012-0355,2024-07-11 16:29:14.521747
CASH_IN,Charlie,Jane,2694.09,37111.65,34417.56,3193.88,5887.97,0,1234-5678-9012-0407,2024-05-13 16:29:14.521747
TRANSFER,David,Jane,6211.48,3344.13,-2867.3499999999995,17594.1,23805.579999999998,1,1234-5678-9012-0132,2023-11-11 16:29:14.521747
CASH_OUT,Alice,David,9095.81,49188.3,40092.490000000005,25818.03,34913.84,1,1234-5678-9012-0149,2023-12-18 16:29:14.521747
CASH_OUT,Jane,David,1850.69,37606.02,35755.329999999994,9412.48,11263.17,0,1234-5678-9012-0877,2023-11-02 16:29:14.521747
CASH_IN,Eve,John,3446.82,10881.92,7435.1,3354.07,6800.89,0,1234-5678-9012-0759,2024-02-05 16:29:14.521747
DEBIT,Bob,Eve,9107.18,42367.85,33260.67,4936.23,14043.41,1,1234-5678-9012-0388,2024-05-03 16:29:14.521747
DEBIT,Eve,Jane,1729.43,40317.84,38588.409999999996,19631.0,21360.43,0,1234-5678-9012-0706,2023-11-24 16:29:14.521747
TRANSFER,Charlie,Jane,7009.86,35930.12,28920.260000000002,16127.96,23137.82,1,1234-5678-9012-0804,2024-01-24 16:29:14.521747
DEBIT,Alice,Charlie,4678.38,7131.72,2453.34,49468.7,54147.079999999994,0,1234-5678-9012-0316,2024-08-04 16:29:14.521747
CASH_IN,Alice,Eve,9485.26,12778.4,3293.1399999999994,22836.94,32322.199999999997,1,1234-5678-9012-0187,2024-01-09 16:29:14.521747
DEBIT,Alice,John,42.03,5404.21,5362.18,8455.08,8497.11,1,1234-5678-9012-0187,2024-08-24 16:29:14.521747
CASH_IN,Jane,Bob,7510.42,30138.39,22627.97,11277.96,18788.379999999997,0,1234-5678-9012-0041,2024-04-18 16:29:14.521747
TRANSFER,Bob,Eve,5762.11,41093.06,35330.95,15962.68,21724.79,1,1234-5678-9012-0044,2024-08-14 16:29:14.521747
CASH_IN,Charlie,Alice,133.63,40108.86,39975.23,412.73,546.36,1,1234-5678-9012-0742,2024-07-19 16:29:14.521747
CASH_OUT,Jane,David,8558.26,37214.86,28656.6,42595.15,51153.41,0,1234-5678-9012-0945,2024-08-24 16:29:14.521747
DEBIT,Bob,John,5913.52,14063.09,8149.57,29842.8,35756.32,1,1234-5678-9012-0659,2024-08-07 16:29:14.521747
PAYMENT,Eve,Bob,584.03,40458.02,39873.99,21222.05,21806.079999999998,0,1234-5678-9012-0493,2023-11-27 16:29:14.521747
CASH_IN,Eve,Alice,7286.13,16788.31,9502.18,6293.38,13579.51,0,1234-5678-9012-0630,2024-08-30 16:29:14.521747
DEBIT,Alice,Jane,7528.58,44453.58,36925.0,14173.13,21701.71,0,1234-5678-9012-0753,2024-07-29 16:29:14.521747
TRANSFER,Jane,Eve,8722.03,34762.17,26040.14,21896.55,30618.58,1,1234-5678-9012-0590,2024-08-05 16:29:14.521747
TRANSFER,Eve,Alice,6141.91,5266.61,-875.3000000000002,11138.17,17280.08,1,1234-5678-9012-0505,2024-08-17 16:29:14.521747
PAYMENT,John,Jane,9663.73,21019.83,11356.100000000002,13331.34,22995.07,1,1234-5678-9012-0297,2024-08-03 16:29:14.521747
DEBIT,Jane,Bob,1793.76,40170.5,38376.74,14887.27,16681.03,0,1234-5678-9012-0624,2024-04-30 16:29:14.521747
DEBIT,Bob,John,2546.3,25200.91,22654.61,11300.28,13846.580000000002,0,1234-5678-9012-0175,2024-04-10 16:29:14.521747
PAYMENT,Charlie,Jane,2886.57,21495.44,18608.87,17510.4,20396.97,0,1234-5678-9012-0578,2024-08-06 16:29:14.523243
CASH_OUT,Alice,David,2231.52,14465.53,12234.01,14233.06,16464.579999999998,0,1234-5678-9012-0825,2023-10-08 16:29:14.523243
DEBIT,Bob,John,1759.7,34310.14,32550.44,42549.02,44308.719999999994,0,1234-5678-9012-0164,2024-03-20 16:29:14.523243
PAYMENT,Bob,Charlie,2643.78,19294.04,16650.260000000002,4432.21,7075.99,0,1234-5678-9012-0850,2024-08-14 16:29:14.523243
CASH_OUT,David,Alice,6104.6,42495.01,36390.41,25594.86,31699.46,0,1234-5678-9012-0633,2024-06-10 16:29:14.523243
PAYMENT,John,Eve,1004.5,29914.91,28910.41,12500.9,13505.4,0,1234-5678-9012-0985,2024-03-18 16:29:14.523243
CASH_OUT,Charlie,John,8877.71,32487.72,23610.010000000002,39059.7,47937.409999999996,1,1234-5678-9012-0133,2023-12-10 16:29:14.523243
DEBIT,David,Jane,5497.44,2871.84,-2625.5999999999995,37034.6,42532.04,0,1234-5678-9012-0052,2023-11-07 16:29:14.523243
DEBIT,David,Charlie,1324.63,15925.76,14601.130000000001,25077.4,26402.030000000002,1,1234-5678-9012-0681,2024-05-24 16:29:14.523243
CASH_IN,John,Jane,387.89,48023.19,47635.3,22207.76,22595.649999999998,0,1234-5678-9012-0788,2024-05-23 16:29:14.523243
CASH_OUT,Bob,Alice,3098.31,32748.14,29649.829999999998,23555.47,26653.780000000002,0,1234-5678-9012-0808,2024-08-21 16:29:14.523243
PAYMENT,Bob,Jane,4895.82,5849.09,953.2700000000004,5086.49,9982.31,0,1234-5678-9012-0177,2024-06-02 16:29:14.523243
DEBIT,John,Charlie,7766.6,3214.35,-4552.25,12306.07,20072.67,0,1234-5678-9012-0245,2024-08-29 16:29:14.523243
PAYMENT,David,Alice,5643.4,44830.21,39186.81,16271.64,21915.04,0,1234-5678-9012-0058,2024-02-11 16:29:14.523243
CASH_IN,David,John,5425.28,10591.93,5166.650000000001,9566.74,14992.02,0,1234-5678-9012-0382,2024-07-27 16:29:14.523243
PAYMENT,Alice,John,1250.7,38518.22,37267.520000000004,32229.77,33480.47,1,1234-5678-9012-0733,2023-11-21 16:29:14.523243
CASH_OUT,Eve,Charlie,1824.71,49383.71,47559.0,33790.36,35615.07,1,1234-5678-9012-0640,2023-11-29 16:29:14.523243
DEBIT,Alice,John,3258.3,27931.54,24673.24,38111.18,41369.48,0,1234-5678-9012-0035,2024-01-05 16:29:14.523243
CASH_IN,Charlie,Bob,1628.34,11491.27,9862.93,27600.21,29228.55,0,1234-5678-9012-0604,2023-10-14 16:29:14.523243
CASH_OUT,Jane,Charlie,3678.89,35643.07,31964.18,3618.56,7297.45,0,1234-5678-9012-0313,2024-01-08 16:29:14.523243
TRANSFER,David,Charlie,692.12,21601.57,20909.45,21179.19,21871.309999999998,0,1234-5678-9012-0167,2023-10-23 16:29:14.523243
CASH_IN,Alice,Charlie,5481.97,7122.15,1640.1799999999994,39763.99,45245.96,1,1234-5678-9012-0097,2023-12-20 16:29:14.523243
TRANSFER,John,Charlie,9891.77,4938.29,-4953.4800000000005,48300.9,58192.67,1,1234-5678-9012-0278,2024-04-29 16:29:14.523243
DEBIT,David,Jane,77.63,5847.35,5769.72,41472.65,41550.28,1,1234-5678-9012-0966,2024-03-03 16:29:14.523243
CASH_IN,Bob,Eve,51.45,46605.73,46554.280000000006,33322.55,33374.0,0,1234-5678-9012-0689,2024-03-04 16:29:14.523243
CASH_OUT,John,Alice,8292.61,33369.99,25077.379999999997,15647.1,23939.71,0,1234-5678-9012-0150,2024-03-19 16:29:14.523243
PAYMENT,David,John,2878.77,31824.41,28945.64,1760.41,4639.18,1,1234-5678-9012-0969,2024-06-19 16:29:14.523243
CASH_IN,Jane,John,3966.01,46330.28,42364.27,32732.81,36698.82,0,1234-5678-9012-0865,2024-08-26 16:29:14.523243
PAYMENT,Charlie,Alice,4027.26,31407.07,27379.809999999998,8139.76,12167.02,0,1234-5678-9012-0867,2023-10-15 16:29:14.523243
DEBIT,Alice,John,1176.26,105.18,-1071.08,28976.04,30152.3,0,1234-5678-9012-0549,2024-03-15 16:29:14.523243
CASH_IN,Eve,Alice,7253.42,13292.75,6039.33,1394.17,8647.59,0,1234-5678-9012-0076,2024-04-04 16:29:14.523243
DEBIT,Alice,Eve,5565.94,1518.02,-4047.9199999999996,2710.7,8276.64,0,1234-5678-9012-0489,2023-10-06 16:29:14.523243
CASH_OUT,Charlie,Alice,2970.35,9778.83,6808.48,42768.63,45738.979999999996,0,1234-5678-9012-0836,2024-01-24 16:29:14.523243
PAYMENT,Jane,John,425.57,33381.68,32956.11,46567.95,46993.52,0,1234-5678-9012-0364,2024-07-13 16:29:14.523243
PAYMENT,Bob,Alice,3042.21,19098.89,16056.68,23313.19,26355.399999999998,0,1234-5678-9012-0306,2024-03-02 16:29:14.523243
CASH_IN,Bob,Alice,897.58,4099.44,3201.8599999999997,27787.86,28685.440000000002,0,1234-5678-9012-0631,2023-11-18 16:29:14.523243
CASH_IN,Bob,David,5687.43,6571.86,884.4299999999994,32758.51,38445.94,0,1234-5678-9012-0243,2024-07-07 16:29:14.523243
DEBIT,Alice,John,1184.32,23824.59,22640.27,32546.36,33730.68,0,1234-5678-9012-0336,2023-12-08 16:29:14.523243
TRANSFER,John,Alice,3042.86,20574.76,17531.899999999998,28194.12,31236.98,1,1234-5678-9012-0511,2023-12-09 16:29:14.523243
TRANSFER,David,Charlie,8596.53,23329.93,14733.4,42165.47,50762.0,1,1234-5678-9012-0639,2024-06-06 16:29:14.523243
DEBIT,Bob,Alice,9182.29,19781.15,10598.86,29997.96,39180.25,1,1234-5678-9012-0614,2023-10-27 16:29:14.523243
DEBIT,Alice,Charlie,9321.13,32992.03,23670.9,45776.8,55097.93,1,1234-5678-9012-0545,2024-04-14 16:29:14.523243
DEBIT,David,Bob,5448.8,24605.85,19157.05,3962.57,9411.37,0,1234-5678-9012-0475,2024-04-29 16:29:14.523243
PAYMENT,John,David,8916.52,25376.63,16460.11,42393.32,51309.84,0,1234-5678-9012-0942,2024-03-30 16:29:14.523243
TRANSFER,Eve,David,5112.06,45411.2,40299.14,44777.97,49890.03,1,1234-5678-9012-0930,2024-01-12 16:29:14.523243
DEBIT,Charlie,Alice,3243.74,25766.7,22522.96,16430.5,19674.239999999998,0,1234-5678-9012-0927,2024-06-19 16:29:14.523243
TRANSFER,Eve,Jane,7058.38,24565.01,17506.629999999997,36322.52,43380.899999999994,1,1234-5678-9012-0507,2024-07-23 16:29:14.523243
PAYMENT,John,Alice,5044.63,12663.77,7619.14,47534.29,52578.92,1,1234-5678-9012-0150,2024-07-02 16:29:14.523243
CASH_OUT,Charlie,Alice,3079.79,24159.97,21080.18,19458.01,22537.8,0,1234-5678-9012-0461,2024-06-29 16:29:14.523243
DEBIT,Eve,Charlie,9017.23,10709.89,1692.6599999999999,10246.14,19263.37,1,1234-5678-9012-0654,2024-08-27 16:29:14.523243
DEBIT,Jane,Alice,2947.08,32736.07,29788.989999999998,32195.11,35142.19,0,1234-5678-9012-0975,2024-09-19 16:29:14.523243
PAYMENT,Bob,Jane,9169.84,18366.64,9196.8,49157.14,58326.979999999996,1,1234-5678-9012-0880,2024-06-26 16:29:14.523243
CASH_IN,Eve,Alice,6322.5,10985.89,4663.389999999999,39426.15,45748.65,0,1234-5678-9012-0247,2023-12-06 16:29:14.523243
PAYMENT,John,Alice,2468.92,31407.85,28938.93,34227.23,36696.15,0,1234-5678-9012-0695,2024-07-18 16:29:14.523243
DEBIT,Jane,John,1792.49,41514.33,39721.840000000004,41412.59,43205.079999999994,1,1234-5678-9012-0131,2024-04-24 16:29:14.523243
PAYMENT,Jane,Bob,5180.13,28074.41,22894.28,8647.64,13827.77,0,1234-5678-9012-0551,2024-03-10 16:29:14.523243
CASH_IN,Alice,David,739.79,819.45,79.66000000000008,48605.2,49344.99,0,1234-5678-9012-0651,2024-05-04 16:29:14.523243
CASH_OUT,Charlie,Jane,3006.61,30807.34,27800.73,41211.8,44218.41,0,1234-5678-9012-0342,2024-02-27 16:29:14.523243
CASH_OUT,Bob,Charlie,9752.32,8500.82,-1251.5,22567.3,32319.62,1,1234-5678-9012-0218,2024-05-30 16:29:14.523243
CASH_IN,Jane,Bob,8075.88,30255.0,22179.12,25792.16,33868.04,0,1234-5678-9012-0679,2023-11-11 16:29:14.524255
PAYMENT,John,Jane,3257.6,47659.67,44402.07,37674.69,40932.29,0,1234-5678-9012-0192,2023-11-30 16:29:14.524255
TRANSFER,Bob,John,7896.26,25853.78,17957.519999999997,377.96,8274.22,1,1234-5678-9012-0179,2024-05-05 16:29:14.524255
CASH_IN,Eve,Alice,2591.11,7761.7,5170.59,15139.4,17730.51,0,1234-5678-9012-0730,2024-03-16 16:29:14.524255
TRANSFER,John,Eve,4545.36,38946.18,34400.82,24444.41,28989.77,0,1234-5678-9012-0703,2023-10-09 16:29:14.524255
PAYMENT,Charlie,Eve,7233.11,15590.44,8357.330000000002,20648.89,27882.0,1,1234-5678-9012-0806,2023-11-02 16:29:14.524255
PAYMENT,Bob,Alice,8949.61,36514.79,27565.18,46415.66,55365.270000000004,0,1234-5678-9012-0280,2024-02-18 16:29:14.524255
PAYMENT,Charlie,Jane,4036.89,23290.02,19253.13,33111.72,37148.61,0,1234-5678-9012-0155,2023-12-20 16:29:14.524255
TRANSFER,David,Charlie,5013.33,39812.42,34799.09,41194.3,46207.630000000005,1,1234-5678-9012-0944,2024-05-25 16:29:14.524255
TRANSFER,Charlie,Eve,9354.91,38489.55,29134.640000000003,680.53,10035.44,1,1234-5678-9012-0479,2023-12-13 16:29:14.524255
DEBIT,John,Alice,9391.78,4062.24,-5329.540000000001,12133.71,21525.489999999998,1,1234-5678-9012-0485,2024-08-09 16:29:14.524255
CASH_OUT,Bob,David,628.7,18035.69,17406.989999999998,33027.74,33656.439999999995,0,1234-5678-9012-0282,2024-02-12 16:29:14.524255
TRANSFER,Alice,Bob,4002.35,27677.65,23675.300000000003,17424.13,21426.48,0,1234-5678-9012-0073,2024-05-19 16:29:14.524255
CASH_IN,Charlie,Alice,2053.52,13230.46,11176.939999999999,25210.24,27263.760000000002,1,1234-5678-9012-0880,2023-10-07 16:29:14.524255
CASH_IN,Bob,Alice,4635.41,26674.51,22039.1,22713.42,27348.829999999998,0,1234-5678-9012-0170,2024-01-24 16:29:14.524255
TRANSFER,Jane,John,1284.69,35574.33,34289.64,11069.35,12354.04,0,1234-5678-9012-0550,2024-04-29 16:29:14.524255
TRANSFER,Charlie,Bob,5938.75,36520.43,30581.68,40392.54,46331.29,1,1234-5678-9012-0765,2024-09-03 16:29:14.524255
TRANSFER,Alice,Bob,9011.82,17476.22,8464.400000000001,24581.71,33593.53,1,1234-5678-9012-0728,2024-06-13 16:29:14.524255
DEBIT,Jane,David,8380.42,20168.86,11788.44,5694.61,14075.029999999999,0,1234-5678-9012-0238,2024-09-01 16:29:14.524255
TRANSFER,Alice,John,7085.08,43040.2,35955.119999999995,29022.03,36107.11,1,1234-5678-9012-0464,2024-03-16 16:29:14.524255
CASH_OUT,Eve,Jane,8298.5,3123.13,-5175.37,32777.65,41076.15,0,1234-5678-9012-0288,2024-09-06 16:29:14.524255
TRANSFER,David,John,1002.48,23007.64,22005.16,30862.17,31864.649999999998,0,1234-5678-9012-0413,2024-06-25 16:29:14.524255
TRANSFER,David,Bob,5882.8,26408.61,20525.81,12484.31,18367.11,1,1234-5678-9012-0921,2024-03-31 16:29:14.524255
CASH_IN,Jane,Eve,670.09,9158.79,8488.7,9056.48,9726.57,0,1234-5678-9012-0694,2024-09-01 16:29:14.524255
DEBIT,Eve,Jane,8568.74,24765.65,16196.910000000002,31297.81,39866.55,0,1234-5678-9012-0845,2023-11-12 16:29:14.524255
TRANSFER,Eve,Jane,6760.97,13248.88,6487.909999999999,27734.51,34495.479999999996,1,1234-5678-9012-0779,2024-06-08 16:29:14.524255
CASH_IN,David,Jane,8988.98,23899.4,14910.420000000002,4629.2,13618.18,1,1234-5678-9012-0247,2023-11-21 16:29:14.524255
CASH_OUT,Jane,Bob,4219.75,8791.26,4571.51,16659.07,20878.82,1,1234-5678-9012-0364,2024-01-04 16:29:14.524255
CASH_OUT,John,Jane,8173.8,5816.61,-2357.1900000000005,28818.66,36992.46,0,1234-5678-9012-0967,2023-12-24 16:29:14.524255
CASH_IN,Alice,John,8769.21,35994.98,27225.770000000004,10063.62,18832.83,1,1234-5678-9012-0064,2024-05-11 16:29:14.524255
CASH_IN,Alice,John,6546.7,14620.31,8073.61,3264.51,9811.21,0,1234-5678-9012-0647,2024-02-20 16:29:14.524255
PAYMENT,Charlie,David,7540.59,45925.42,38384.83,48143.24,55683.83,0,1234-5678-9012-0636,2024-04-07 16:29:14.524255
DEBIT,Bob,Charlie,1092.68,46578.91,45486.23,15019.34,16112.02,0,1234-5678-9012-0521,2023-10-03 16:29:14.524255
CASH_IN,Bob,Jane,3558.17,3914.95,356.77999999999975,49237.02,52795.189999999995,1,1234-5678-9012-0226,2024-02-10 16:29:14.524255
PAYMENT,David,Charlie,8695.68,30746.98,22051.3,39408.99,48104.67,0,1234-5678-9012-0667,2024-05-23 16:29:14.524255
DEBIT,John,Alice,6111.95,5568.5,-543.4499999999998,8472.51,14584.46,1,1234-5678-9012-0626,2023-11-11 16:29:14.524255
TRANSFER,Jane,David,6977.42,43370.29,36392.87,42974.94,49952.36,1,1234-5678-9012-0506,2024-02-13 16:29:14.524255
PAYMENT,Bob,John,1318.19,11066.16,9747.97,9403.6,10721.79,0,1234-5678-9012-0923,2024-04-12 16:29:14.524255
CASH_OUT,Charlie,Alice,999.14,14934.6,13935.460000000001,47323.7,48322.84,0,1234-5678-9012-0535,2024-08-05 16:29:14.524255
CASH_OUT,Bob,David,2011.13,20902.35,18891.219999999998,3168.27,5179.4,0,1234-5678-9012-0834,2023-10-06 16:29:14.524255
DEBIT,Alice,Charlie,1856.74,48944.01,47087.270000000004,2698.68,4555.42,0,1234-5678-9012-0840,2024-03-05 16:29:14.524255
CASH_IN,Charlie,Eve,6461.11,13019.35,6558.240000000001,44399.76,50860.87,0,1234-5678-9012-0221,2024-05-14 16:29:14.524255
TRANSFER,Charlie,David,9135.59,18471.21,9335.619999999999,41377.81,50513.399999999994,1,1234-5678-9012-0290,2024-01-14 16:29:14.524255
DEBIT,John,David,2362.13,24775.72,22413.59,11730.67,14092.8,1,1234-5678-9012-0825,2024-09-02 16:29:14.524255
TRANSFER,Alice,Eve,8663.0,26414.87,17751.87,21557.91,30220.91,1,1234-5678-9012-0580,2023-12-11 16:29:14.524255
PAYMENT,Charlie,Jane,1492.2,47481.18,45988.98,14692.19,16184.390000000001,1,1234-5678-9012-0505,2024-06-13 16:29:14.524255
CASH_OUT,Jane,Alice,2974.42,20331.94,17357.519999999997,6126.91,9101.33,1,1234-5678-9012-0903,2023-12-11 16:29:14.524255
DEBIT,David,Jane,120.61,25734.93,25614.32,6761.69,6882.299999999999,1,1234-5678-9012-0755,2024-03-11 16:29:14.524255
CASH_OUT,John,Bob,9736.25,15681.71,5945.459999999999,16839.77,26576.02,1,1234-5678-9012-0475,2023-11-05 16:29:14.524255
CASH_IN,Eve,David,8632.75,6361.72,-2271.0299999999997,47469.5,56102.25,0,1234-5678-9012-0047,2024-07-08 16:29:14.524255
CASH_IN,Bob,Charlie,937.22,21965.06,21027.84,49905.15,50842.37,0,1234-5678-9012-0644,2023-12-29 16:29:14.524255
PAYMENT,Charlie,Bob,1431.47,9913.31,8481.84,2159.71,3591.1800000000003,1,1234-5678-9012-0077,2024-01-22 16:29:14.524255
CASH_OUT,Jane,Alice,3378.86,5740.66,2361.7999999999997,23462.81,26841.670000000002,0,1234-5678-9012-0734,2024-01-08 16:29:14.524255
CASH_IN,John,David,301.97,30514.98,30213.01,31711.05,32013.02,1,1234-5678-9012-0134,2023-10-04 16:29:14.524255
CASH_IN,Eve,Jane,7474.65,25214.74,17740.090000000004,17925.3,25399.949999999997,0,1234-5678-9012-0138,2024-03-21 16:29:14.524255
PAYMENT,Alice,David,1261.66,16490.47,15228.810000000001,22496.83,23758.49,0,1234-5678-9012-0715,2024-06-04 16:29:14.524255
PAYMENT,Charlie,David,7065.24,23639.66,16574.42,41548.27,48613.509999999995,0,1234-5678-9012-0988,2024-05-09 16:29:14.524255
CASH_IN,Eve,John,85.63,23186.69,23101.059999999998,46341.54,46427.17,0,1234-5678-9012-0946,2024-05-07 16:29:14.524255
CASH_IN,David,Alice,8415.19,28929.08,20513.89,5261.81,13677.0,1,1234-5678-9012-0073,2024-06-13 16:29:14.525252
CASH_OUT,Charlie,Jane,7513.77,36824.99,29311.219999999998,30145.89,37659.66,0,1234-5678-9012-0561,2024-08-12 16:29:14.525252
DEBIT,Alice,Jane,8076.35,25188.38,17112.03,25814.49,33890.840000000004,1,1234-5678-9012-0976,2024-09-18 16:29:14.525252
TRANSFER,Alice,Jane,8102.21,26571.14,18468.93,37774.67,45876.88,1,1234-5678-9012-0885,2024-05-27 16:29:14.525252
CASH_IN,Alice,Bob,3709.5,3538.55,-170.94999999999982,46732.79,50442.29,1,1234-5678-9012-0976,2023-10-07 16:29:14.525252
PAYMENT,Alice,Bob,9160.05,12974.32,3814.2700000000004,113.99,9274.039999999999,1,1234-5678-9012-0296,2024-01-26 16:29:14.525252
PAYMENT,Bob,John,998.49,39638.37,38639.880000000005,14439.94,15438.43,0,1234-5678-9012-0128,2024-04-07 16:29:14.525252
PAYMENT,David,Charlie,8829.69,31356.14,22526.449999999997,8857.81,17687.5,0,1234-5678-9012-0705,2024-01-27 16:29:14.525252
CASH_IN,Charlie,Jane,1948.9,48098.99,46150.09,7561.63,9510.53,0,1234-5678-9012-0905,2024-07-15 16:29:14.525252
